0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.053855,-0.055727,0.110343,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,0.129323,-0.178339,-0.073622,0.794335,0.051549,-0.005356,-0.014303
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.059240,-0.061299,0.121377,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,0.107255,-0.178173,-0.080985,0.786769,0.056704,-0.005892,-0.015734
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.064626,-0.066872,0.132412,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,0.085188,-0.178007,-0.088347,0.779202,0.061858,-0.006427,-0.017164
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.070011,-0.072445,0.143446,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,0.063120,-0.177841,-0.095709,0.771636,0.067013,-0.006963,-0.018594
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.075396,-0.078017,0.154480,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,0.041052,-0.177674,-0.103071,0.764069,0.072168,-0.007499,-0.020025
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.080782,-0.083590,0.165515,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,0.018985,-0.177508,-0.110433,0.756503,0.077323,-0.008034,-0.021455
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.086167,-0.089163,0.176549,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.003083,-0.177342,-0.117796,0.748936,0.082478,-0.008570,-0.022885
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.091553,-0.094735,0.187583,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.025151,-0.177176,-0.125158,0.741370,0.087633,-0.009105,-0.024316
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.096938,-0.100308,0.198617,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.047218,-0.177010,-0.132520,0.733803,0.092788,-0.009641,-0.025746
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.102324,-0.105881,0.209652,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.069286,-0.176844,-0.139882,0.726237,0.097943,-0.010177,-0.027177
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.107709,-0.111453,0.220686,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.091354,-0.176678,-0.147245,0.718670,0.103097,-0.010712,-0.028607
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.113095,-0.117026,0.231720,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.113421,-0.176512,-0.154607,0.711104,0.108252,-0.011248,-0.030037
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.118480,-0.122598,0.242755,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.135489,-0.176346,-0.161969,0.703537,0.113407,-0.011783,-0.031468
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.123866,-0.128171,0.253789,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.157557,-0.176179,-0.169331,0.695971,0.118562,-0.012319,-0.032898
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.129251,-0.133744,0.264823,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.179624,-0.176013,-0.176694,0.688404,0.123717,-0.012855,-0.034328
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.134636,-0.139316,0.275858,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.201692,-0.175847,-0.184056,0.680838,0.128872,-0.013390,-0.035759
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.140022,-0.144889,0.286892,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.223760,-0.175681,-0.191418,0.673271,0.134027,-0.013926,-0.037189
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.145407,-0.150462,0.297926,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.245827,-0.175515,-0.198780,0.665705,0.139182,-0.014461,-0.038619
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.150793,-0.156034,0.308960,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.267895,-0.175349,-0.206142,0.658138,0.144336,-0.014997,-0.040050
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.156178,-0.161607,0.319995,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.289963,-0.175183,-0.213505,0.650572,0.149491,-0.015533,-0.041480
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.161564,-0.167180,0.331029,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.312030,-0.175017,-0.220867,0.643005,0.154646,-0.016068,-0.042910
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.166949,-0.172752,0.342063,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.334098,-0.174851,-0.228229,0.635439,0.159801,-0.016604,-0.044341
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.172335,-0.178325,0.353098,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.356166,-0.174684,-0.235591,0.627872,0.164956,-0.017140,-0.045771
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.177720,-0.183898,0.364132,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.378234,-0.174518,-0.242954,0.620306,0.170111,-0.017675,-0.047201
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.183106,-0.189470,0.375166,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.400301,-0.174352,-0.250316,0.612739,0.175266,-0.018211,-0.048632
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.188491,-0.195043,0.386201,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.422369,-0.174186,-0.257678,0.605173,0.180421,-0.018746,-0.050062
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.193877,-0.200616,0.397235,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.444437,-0.174020,-0.265040,0.597606,0.185575,-0.019282,-0.051492
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.199262,-0.206188,0.408269,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.466504,-0.173854,-0.272403,0.590040,0.190730,-0.019818,-0.052923
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.204647,-0.211761,0.419304,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.488572,-0.173688,-0.279765,0.582473,0.195885,-0.020353,-0.054353
